band,name,title,video_id,comment,dislike,like,view
STU48,Miyu Sakaki,STU48 榊 美優 (MIYU SAKAKI),jgOmCT5vL-M,,,,2273
STU48,Haruka Sano,STU48 佐野 遥 (HARUKA SANO),Mkc3TmuW05Q,,,,1188
STU48,Hinako Shioi,STU48 塩井 日奈子 (HINAKO SHIOI),F45YIcRlCf8,,,,1104
STU48,Nonoka Shintani,STU48 新谷 野々花 (NONOKA SHINTANI),YZYmdH83V5E,,,,1442
STU48,Saki Sugahara,STU48 菅原 早記 (SAKI SUGAHARA),GG0g3vCnz9Q,,,,971
STU48,Yumiko Takino,STU48 瀧野 由美子 (YUMIKO TAKINO),49tGyElQkdI,,,,15211
STU48,Kouko Tanaka,STU48 田中 皓子 (KOUKO TANAKA),L-APjQGkTpM,,,,2246
STU48,Mahina Taniguchi,STU48 谷口 茉妃菜 (MAHINA TANIGUCHI),o4s9QX0_E6A,,,,866
STU48,Yuri Torobu,STU48 土路生 優里 (YURI TOROBU),Uan1_voWnl8,,,,2967
STU48,Aoi Hyodo,STU48 兵頭 葵 (AOI HYODO),cSaLlUg1D5o,,,,1128
STU48,Akari Fukuda,STU48 福田 朱里 (AKARI FUKUDA),Q3mekuyeHoM,,,,2164
STU48,Azusa Fujiwara,STU48 藤原 あずさ (AZUSA FUJIWARA),Mi9OuLzP2dM,,,,1157
STU48,Haruka Mishima,STU48 三島 遥香 (HARUKA MISHIMA),5oEPaqqWzdk,,,,789
STU48,Arisa Mineyoshi,STU48 峯吉 愛梨沙 (ARISA MINEYOSHI),fRZbnyLDXmw,,,,1981
STU48,Kaho Mori,STU48 森 香穂 (KAHO MORI),EZNPoxuQiMA,,,,963
STU48,Maiha Morishita,STU48 森下 舞羽 (MAIHA MORISHITA),-Xez4_UaEIo,,,,1090
STU48,Honoka Yano,STU48 矢野 帆夏 (HONOKA YANO),QfQaS1J-ss4,,,,1398
STU48,Fu Yabushita,STU48 薮下 楓 (FU YABUSHITA),Bs_7QV5mTpc,,,,6116
STU48,Yuka Oki,STU48 ドラフト研究生 [Draft trainee]  沖 侑果 (YUKA OKI),VsrnkS5JRns,,,,2006
STU48,Soraha Shinano,STU48 ドラフト研究生 [Draft trainee]  信濃 宙花 (SORAHA SHINANO),vi5EAlY5xbM,,,,1460
STU48,Mai Nakamura,STU48 ドラフト研究生 [Draft trainee]  中村 舞 (MAI NAKAMURA),ecVAMbxMdSc,,,,2182
STU48,Aiko Mizoguchi,STU48 ドラフト研究生 [Draft trainee]  溝口 亜以子 (AIKO MIZOGUCHI),y28OPwGXGBs,,,,1457
STU48,Akari Yura,STU48 ドラフト研究生 [Draft trainee]  由良 朱合 (AKARI YURA),9_6qcrg5Gjs,,,,1445
NGT48,Yuka Ogino,NGT48Team NIII 副キャプテン [Vice Captain]  荻野 由佳 (YUKA OGINO),MTRFZBVGgqk,,,,49680
NGT48,Tsugumi Oguma,NGT48 Team NIII  小熊 倫実 (TSUGUMI OGUMA),FReUJJzzCA8,,,,10390
NGT48,Minami Kato,NGT48 Team NIII  加藤 美南 (MINAMI KATO),Sz2k-_DFDwE,,,,20702
NGT48,Anju Sato,NGT48 Team NIII  佐藤 杏樹 (ANJU SATO),eRy9ZgmSPO4,,,,5518
NGT48,Riko Sugahara,NGT48 Team NIII  菅原 りこ (RIKO SUGAHARA),RTvWhiWsOtM,,,,5964
NGT48,Moeka Takakura,NGT48 Team NIII  高倉 萌香 (MOEKA TAKAKURA),LUc8InWywt8,,,,10605
NGT48,Ayaka Tano,NGT48 Team NIII  太野 彩香 (AYAKA TANO),QsWk6cObgoU,,,,4714
NGT48,Rika Nakai,NGT48 Team NIII  中井 りか (RIKA NAKAI),urP08SlVVxg,,,,71323
NGT48,Marina Nishigata,NGT48 Team NIII  西潟 茉莉奈 (MARINA NISHIGATA),5fS-G3Wxb4w,,,,9381
NGT48,Rena Hasegawa,NGT48 Team NIII  長谷川 玲奈 (RENA HASEGAWA),GC-0Y1IJERA,,,,4723
NGT48,Hinata Homma,NGT48 Team NIII  本間 日陽 (HINATA HOMMA),o36cAEuu0f0,,,,23051
NGT48,Fuka Murakumo,NGT48 Team NIII  村雲 颯香 (FUKA MURAKUMO),Mxp7Y8UjSo4,,,,4864
NGT48,Maho Yamaguchi,NGT48 Team NIII  山口 真帆 (MAHO YAMAGUCHI),zpjM19lv4-Q,,,,6181
NGT48,Noe Yamada,NGT48 Team NIII  山田 野絵 (NOE YAMADA),uqJLNG6uZo4,,,,5032
NGT48,Chikana Ando,NGT48 Team NIII ドラフト研究生 [Draft trainee]  安藤 千伽奈 (CHIKANA ANDO),4CEhnrl-V4w,,,,3452
NGT48,Kairi Sato,NGT48 Team NIII ドラフト研究生 [Draft trainee]  佐藤 海里 (KAIRI SATO),tOW9XQePPUo,,,,2150
NGT48,Nanami Takahashi,NGT48 Team NIII ドラフト研究生 [Draft trainee]  高橋 七実 (NANAMI TAKAHASHI),CtGHG7jnTX0,,,,3365
NGT48,Yunako Tsushima,NGT48 Team NIII ドラフト研究生 [Draft trainee]  對馬 優菜子 (YUNAKO TSUSHIMA),TxV64lSxwwg,,,,4252
NGT48,Miyu Fujisaki,NGT48 Team NIII ドラフト研究生 [Draft trainee]  藤崎 未夢 (MIYU FUJISAKI),H9tTeVZrQ-g,,,,2648
NGT48,Yuria Kado,NGT48 研究生 [Trainee]  角 ゆりあ (YURIA KADO),f91k8AgiECM,,,,4549
NGT48,Aina Kusakabe,NGT48 研究生 [Trainee]  日下部 愛菜 (AINA KUSAKABE),rHOxw8qJfyo,,,,3116
NGT48,Reina Seiji,NGT48 研究生 [Trainee]  清司 麗菜 (REINA SEIJI),ISGRKVZhLZg,,,,21135
NGT48,Mau Takahashi,NGT48 研究生 [Trainee]  髙橋 真生 (MAU TAKAHASHI),I3Re75LLf90,,,,3548
NGT48,Ayuka Nakamura,NGT48 研究生 [Trainee]  中村 歩加 (AYUKA NAKAMURA),mAgDcu3SRUk,,,,5294
NGT48,Miharu Nara,NGT48 研究生 [Trainee]  奈良 未遥 (MIHARU NARA),YAGMXxDaNQg,,,,6059
NGT48,Nanako Nishimura,NGT48 研究生 [Trainee]  西村 菜那子 (NANAKO NISHIMURA),DmNu8pcrmBM,,,,2717
HKT48,Yuka Akiyoshi,HKT48 Team H  秋吉 優花 (YUKA AKIYOSHI),4norMUoxkH8,,,,6352
HKT48,Haruka Ueno,HKT48 Team H  上野 遥 (HARUKA UENO),p4YjLlEFQoA,,,,2328
HKT48,Yui Kojina,HKT48 Team H  神志那 結衣 (YUI KOJINA),7Hmo9ks6czs,,,,4936
HKT48,Hiroka Komada,HKT48 Team H  駒田 京伽 (HIROKA KOMADA),sGRgS3dDW5A,,,,2891
HKT48,Riko Sakaguchi,HKT48 Team H  坂口 理子 (RIKO SAKAGUCHI),Jiuux3ycUn4,,,,5142
HKT48,Meru Tashima,HKT48 Team H  田島 芽瑠 (MERU TASHIMA),6zLCZwTP43M,,,,8457
HKT48,Natsumi Tanaka,HKT48 Team H  田中 菜津美 (NATSUMI TANAKA),fo2e8qi7pmo,,,,5234
HKT48,Miku Tanaka,HKT48 Team H  田中 美久 (MIKU TANAKA),b9OTi6nWQAY,,,,29665
HKT48,Aki Toyonaga,HKT48 Team H  豊永 阿紀 (AKI TOYONAGA),6RiqV1Fqquo,,,,13416
HKT48,Natsumi Matsuoka,HKT48 Team H キャプテン [Captain]  松岡 菜摘 (NATSUMI MATSUOKA),YVdN3Cs2Ljo,,,,8106
HKT48,Nako Yabuki,HKT48 Team H  矢吹 奈子 (NAKO YABUKI),qTlZoJifsSE,,,,53447
HKT48,Yueru Ito,HKT48 Team H ドラフト研究生 [Draft trainee]  伊藤 優絵瑠 (YUERU ITO),6vVBO5K36JQ,,,,1779
HKT48,Akari Watanabe,HKT48 Team H ドラフト研究生 [Draft trainee]  渡部 愛加里 (AKARI WATANABE),xcvAigInY60,,,,3907
HKT48,Shino Iwahana,HKT48 Team KIV  岩花 詩乃 (SHINO IWAHANA),Fre_hKRm6hg,,,,1888
HKT48,Nao Ueki,HKT48 Team KIV  植木 南央 (NAO UEKI),43dvJXDB05A,,,,3510
HKT48,Hirona Unjo,HKT48 Team KIV  運上 弘菜 (HIRONA UNJO),L2-W_Z2btgg,,,,5721
HKT48,Serina Kumazawa,HKT48 Team KIV  熊沢 世莉奈 (SERINA KUMAZAWA),FwG4KcaSFzQ,,,,1878
HKT48,Yuki Shimono,HKT48 Team KIV  下野 由貴 (YUKI SHIMONO),6O02T5gZu4s,,,,1534
HKT48,Nene Jitoe,HKT48 Team KIV  地頭江 音々 (NENE JITOE),f_loujMEJwQ,,,,3750
HKT48,Mio Tomonaga,HKT48 Team KIV  朝長 美桜 (MIO TOMONAGA),SUoKcDtbPA8,,,,14362
HKT48,Maiko Fukagawa,HKT48 Team KIV  深川 舞子 (MAIKO FUKAGAWA),gmQ_trhkLiE,,,,1503
HKT48,Mai Fuchigami,HKT48 Team KIV  渕上 舞 (MAI FUCHIGAMI),p79OFgomogU,,,,3592
HKT48,Sakura Miyawaki,HKT48 Team KIV 副キャプテン [Vice Captain]  宮脇 咲良 (SAKURA MIYAWAKI),iluTBJLwv1E,,,,149588
HKT48,Aoi Motomura,HKT48 Team KIV キャプテン [Captain]  本村 碧唯 (AOI MOTOMURA),Y8bJG2tWkpU,,,,8517
HKT48,Sayaka Baba,HKT48 Team KIV ドラフト研究生 [Draft trainee]  馬場 彩華 (SAYAKA BABA),YIbiUJioMwk,,,,2633
HKT48,Misaki Aramaki,HKT48 Team TII  荒巻 美咲 (MISAKI ARAMAKI),8ZAmkGc1_SU,,,,3172
HKT48,Maria Imamura,HKT48 Team TII  今村 麻莉愛 (MARIA IMAMURA),EZRAIx8mvUU,,,,16840
HKT48,Ayaka Oda,HKT48 Team TII  小田 彩加 (AYAKA ODA),RAiGvpelobk,,,,2755
HKT48,Sae Kurihara,HKT48 Team TII  栗原 紗英 (SAE KURIHARA),KWJC9j37Cfs,,,,2534
HKT48,Moeka Sakai,HKT48 Team TII  堺 萌香 (MOEKA SAKAI),F65qFprLNK4,,,,2753
HKT48,Erena Sakamoto,HKT48 Team TII  坂本 愛玲菜 (ERENA SAKAMOTO),qtFwMOcC8PQ,,,,1794
HKT48,Rio Shimizu,HKT48 Team TII  清水 梨央 (RIO SHIMIZU),Vqg9V-iIBSk,,,,1637
HKT48,Tomoka Takeda,HKT48 Team TII  武田 智加 (TOMOKA TAKEDA),Q8hfOIqwu8g,,,,3652
HKT48,Amane Tsukiashi,HKT48 Team TII  月足 天音 (AMANE TSUKIASHI),dj6ji44gTx8,,,,2143
HKT48,Hazuki Hokazono,HKT48 Team TII 副キャプテン [Vice Captain]  外薗 葉月 (HAZUKI HOKAZONO),XgOT2PaQgno,,,,2381
HKT48,Hana Matsuoka,HKT48 Team TII  松岡 はな (HANA MATSUOKA),nNDz6TDPS10,,,,24206
HKT48,Hinata Matsumoto,HKT48 Team TII  松本 日向 (HINATA MATSUMOTO),V00lbOJyCMc,,,,2575
HKT48,Sono Miyazaki,HKT48 Team TII  宮﨑 想乃 (SONO MIYAZAKI),Rpv7O1uqMQ0,,,,1748
HKT48,Bibian Murakawa,HKT48 Team TII  村川 緋杏 (BIBIAN MURAKAWA),XXCDzJ-4Lo4,,,,8368
HKT48,Yuna Yamauchi,HKT48 Team TII  山内 祐奈 (YUNA YAMAUCHI),uOs4SzgVies,,,,1544
HKT48,Ai Seki,HKT48 Team TII ドラフト研究生 [Draft trainee]  石 安伊 (AI SEKI),NC1wY0cWjz0,,,,2147
HKT48,Yumi Matsuda,HKT48 Team TII ドラフト研究生 [Draft trainee]  松田 祐実 (YUMI MATSUDA),qBkE-MkphT4,,,,2150
NMB48,Yuki Azuma,NMB48 Team N  東 由樹 (YUKI AZUMA),KpVen2LZ5TM,,,,6209
NMB48,Cocona Umeyama,NMB48 Team N  梅山 恋和 (COCONA UMEYAMA),GafutB7SLVM,,,,11807
NMB48,Karin Kojima,NMB48 Team N  小嶋 花梨 (KARIN KOJIMA),h0fNhMLCVbU,,,,5457
NMB48,Airi Tanigawa,NMB48 Team N  谷川 愛梨 (AIRI TANIGAWA),KqaJW4pYVqs,,,,5871
NMB48,Kokoro Naiki,NMB48 Team N  内木 志 (KOKORO NAIKI),fix2YIjFsbI,,,,2781
NMB48,Shion Hori,NMB48 Team N  堀 詩音 (SHION HORI),LxP8ngQF5EA,,,,2560
NMB48,Yuzuha Hongo,NMB48 Team N  本郷 柚巴 (YUZUHA HONGO),azlSJvrvtqc,,,,5110
NMB48,Rina Yamao,NMB48 Team N 副キャプテン [Vice Captain]  山尾 梨奈 (RINA YAMAO),m2-F8mYmVz8,,,,3021
NMB48,Ayaka Yamamoto,NMB48 Team N  山本 彩加 (AYAKA YAMAMOTO),2us-zGQuxy0,,,,15060
NMB48,Wakana Abe,NMB48 Team N ドラフト研究生 [Draft trainee]  安部 若菜 (WAKANA ABE),TNsa61YOItM,,,,2601
NMB48,Ayano Izumi,NMB48 Team N ドラフト研究生 [Draft trainee]  泉 綾乃 (AYANO IZUMI),w3pzdppz0wU,,,,2177
NMB48,Nanaho Kawano,NMB48 Team N ドラフト研究生 [Draft trainee]  河野 奈々帆 (NANAHO KAWANO),hqCDq-Rf0_Q,,,,1555
NMB48,Reiko Maeda,NMB48 Team N ドラフト研究生 [Draft trainee]  前田 令子 (REIKO MAEDA),42WjkzFwDxM,,,,2287
NMB48,Maria Mizobuchi,NMB48 Team N ドラフト研究生 [Draft trainee]  溝渕 麻莉亜 (MARIA MIZOBUCHI),oCOLnv79t0A,,,,1814
NMB48,Kanae Iso,NMB48 Team M 副キャプテン [Vice Captain]  磯 佳奈江 (KANAE ISO),5XehrtCjOIQ,,,,2911
NMB48,Momoka Iwata,NMB48 Team M  岩田 桃夏 (MOMOKA IWATA),NL28oXyBWeA,,,,3426
NMB48,Yuuka Kato,NMB48 Team M  加藤 夕夏 (YUUKA KATO),wIlf78nk600,,,,6292
NMB48,Chihiro Kawakami,NMB48 Team M  川上 千尋 (CHIHIRO KAWAKAMI),flqHG3kZgFM,,,,4877
NMB48,Rena Kawakami,NMB48 Team M キャプテン [Captain]  川上 礼奈 (RENA KAWAKAMI),fuLeeKmgzm0,,,,2737
NMB48,Nagisa Shibuya,NMB48 Team M  渋谷 凪咲 (NAGISA SHIBUYA),OLcA-U0rw6Y,,,,13348
NMB48,Miru Shiroma,NMB48 Team M  白間 美瑠 (MIRU SHIROMA),kbioD2f7Owg,,,,32113
NMB48,Rurina Nishizawa,NMB48 Team M  西澤 瑠莉奈 (RURINA NISHIZAWA),o7dmkU4i8jA,,,,1917
NMB48,Momone Yasuda,NMB48 Team M  安田 桃寧 (MOMONE YASUDA),fV6II3NkWjc,,,,3603
NMB48,Suzu Yamada,NMB48 Team M  山田 寿々 (SUZU YAMADA),dDFtNnDI_lw,,,,4054
NMB48,Akari Yoshida,NMB48 Team M  吉田 朱里 (AKARI YOSHIDA),JX6nhtKFTuU,,,,84835
NMB48,Ai Osawa,NMB48 Team M ドラフト研究生 [Draft trainee]  大澤 藍 (AI OSAWA),oqMdYXfgKG0,,,,1452
NMB48,Nami Sakamoto,NMB48 Team M ドラフト研究生 [Draft trainee]  坂本 夏海 (NAMI SAKAMOTO),sNNYjxrKTMU,,,,1446
NMB48,Ami Sato,NMB48 Team M ドラフト研究生 [Draft trainee]  佐藤 亜海 (AMI SATO),re8-YbDJsLY,,,,2385
NMB48,Kotone Sugiura,NMB48 Team M ドラフト研究生 [Draft trainee]  杉浦 琴音 (KOTONE SUGIURA),bvR9gWcO-j0,,,,1485
NMB48,Mirai Nakano,NMB48 Team M ドラフト研究生 [Draft trainee]  中野 美来 (MIRAI NAKANO),C6GvYGD5YuA,,,,1945
NMB48,Amiru Yamasaki,NMB48 Team M ドラフト研究生 [Draft trainee]  山崎 亜美瑠 (AMIRU YAMASAKI),Mn165Wolau0,,,,1788
NMB48,Akari Ishizuka,NMB48 Team BII  石塚 朱莉 (AKARI ISHIZUKA),XzI_gEskhm4,,,,4817
NMB48,Anna Ijiri,NMB48 Team BII  井尻 晏菜 (ANNA IJIRI),_ECgV7Ro59c,,,,2362
NMB48,Azusa Uemura,NMB48 Team BII  植村 梓 (AZUSA UEMURA),Lnlx-Wzvca8,,,,11068
NMB48,Yuuri Ota,NMB48 Team BII  太田 夢莉 (YUURI OTA),WvdNSRndmZQ,,,,21718
NMB48,Rina Kushiro,NMB48 Team BII キャプテン [Captain]  久代 梨奈 (RINA KUSHIRO),VVt_tlNLdj8,,,,3123
NMB48,Rika Shimizu,NMB48 Team BII  清水 里香 (RIKA SHIMIZU),gooN6xPdokU,,,,2792
NMB48,Eriko Jo,NMB48 Team BII  城 恵理子 (ERIKO JO),QpHdZoiF0ak,,,,3208
NMB48,Rei Jonishi,NMB48 Team BII  上西 怜 (REI JONISHI),4quQs6QCcak,,,,10576
NMB48,Sara Takei,NMB48 Team BII  武井 紗良 (SARA TAKEI),lRtdE96HH2U,,,,1828
NMB48,Mion Nakagawa,NMB48 Team BII  中川 美音 (MION NAKAGAWA),5yhgOQCYM5I,,,,2264
NMB48,Shiori Mizuta,NMB48 Team BII  水田 詩織 (SHIORI MIZUTA),o42e8Qnej8k,,,,1725
NMB48,Sae Murase,NMB48 Team BII  村瀬 紗英 (SAE MURASE),uJJd1G3y0mI,,,,7602
NMB48,Ayaka Morita,NMB48 Team BII  森田 彩花 (AYAKA MORITA),MhHThmirm_Y,,,,1506
NMB48,Riona Ota,NMB48 Team BII ドラフト研究生 [Draft trainee]  大田 莉央奈 (RIONA OTA),yx1jsP2MMec,,,,3392
NMB48,Keito Shiotsuki,NMB48 Team BII ドラフト研究生 [Draft trainee]  塩月 希依音 (KEITO SHIOTSUKI),0N0-cRFlNNM,,,,2757
NMB48,Haasa Minami,NMB48 Team BII ドラフト研究生 [Draft trainee]  南 羽諒 (HAASA MINAMI),bjfpmzD9xhE,,,,1416
NMB48,Mikana Yamamoto,NMB48 Team BII ドラフト研究生 [Draft trainee]  山本 望叶 (MIKANA YAMAMOTO),L8wBykUUBBU,,,,4167
SKE48,Rena Isshiki,SKE48 Team S  一色 嶺奈 (RENA ISSHIKI),h4DcBBFN7Tg,,,,7100
SKE48,Ruka Inoue,SKE48 Team S  井上 瑠夏 (RUKA INOUE),vGviElwYWDE,,,,4295
SKE48,Ayuka Kamimura,SKE48 Team S  上村 亜柚香 (AYUKA KAMIMURA),5x5dujDmKGQ,,,,2460
SKE48,Yoshino Kitagawa,SKE48 Team S  北川 愛乃 (YOSHINO KITAGAWA),nvE0x7Q43to,,,,2202
SKE48,Ryoha Kitagawa,SKE48 Team S リーダー [Leader]  北川 綾巴 (RYOHA KITAGAWA),MGUB22qRSBo,,,,4670
SKE48,Aika Sugiyama,SKE48 Team S  杉山 愛佳 (AIKA SUGIYAMA),CUjUmd8JREU,,,,1524
SKE48,Kano Nojima,SKE48 Team S  野島 樺乃 (KANO NOJIMA),ERhTtFKMnzI,,,,2040
SKE48,Miyo Nomura,SKE48 Team S  野村 実代 (MIYO NOMURA),_QdYJE85NuI,,,,3043
SKE48,Otoha Machi,SKE48 Team S  町 音葉 (OTOHA MACHI),2tSB8iLT1GQ,,,,2182
SKE48,Jurina Matsui,SKE48 Team S  松井 珠理奈 (JURINA MATSUI),RBP6OBgGtPc,,,,62354
SKE48,Chikako Matsumoto,SKE48 Team S  松本 慈子 (CHIKAKO MATSUMOTO),id3PQnXIjOY,,,,2589
SKE48,Suzuran Yamauchi,SKE48 Team S  山内 鈴蘭 (SUZURAN YAMAUCHI),uvVgSTCekSQ,,,,2270
SKE48,Juna Yamada,SKE48 Team S  山田 樹奈 (JUNA YAMADA),htOMy2Lv_Ds,,,,1785
SKE48,Yuki Otani,SKE48 Team S ドラフト研究生 [Draft trainee]  大谷 悠妃 (YUKI OTANI),yzXIr0kDk5Y,,,,2086
SKE48,Honoka Kozuma,SKE48 Team S ドラフト研究生 [Draft trainee]  上妻 ほの香 (HONOKA KOZUMA),t3jhRm_gDRQ,,,,1563
SKE48,Shiori Aoki,SKE48 Team KII  青木 詩織 (SHIORI AOKI),7dX4m5j99Ug,,,,2626
SKE48,Yuki Arai,SKE48 Team KII  荒井 優希 (YUKI ARAI),Tt801QiOt-w,,,,2687
SKE48,Mikoto Uchiyama,SKE48 Team KII 副リーダー [Vice leader]  内山 命 (MIKOTO UCHIYAMA),j4RmSZQQgVs,,,,2681
SKE48,Yuna Ego,SKE48 Team KII  江籠 裕奈 (YUNA EGO),7lG0iafphHM,,,,5062
SKE48,Ayaka Ota,SKE48 Team KII  太田 彩夏 (AYAKA OTA),iUMEpvpv6BQ,,,,2592
SKE48,Mina Oba,SKE48 Team KII リーダー [Leader]  大場 美奈 (MINA OBA),kBaWNTkYXq8,,,,9524
SKE48,Yuna Obata,SKE48 Team KII  小畑 優奈 (YUNA OBATA),rExj8GTA934,,,,12309
SKE48,Narumi Kataoka,SKE48 Team KII  片岡 成美 (NARUMI KATAOKA),M942JxB7CJw,,,,1254
SKE48,Ruka Kitano,SKE48 Team KII  北野 瑠華 (RUKA KITANO),h2yuIQnU-YU,,,,2659
SKE48,Kotono Shirai,SKE48 Team KII  白井 琴望 (KOTONO SHIRAI),A_znD3WB-Ho,,,,1667
SKE48,Sarina Soda,SKE48 Team KII  惣田 紗莉渚 (SARINA SODA),wlkNdX6N3fI,,,,7071
SKE48,Yumana Takagi,SKE48 Team KII  高木 由麻奈 (YUMANA TAKAGI),3ahmrJHZsUU,,,,4162
SKE48,Akane Takayanagi,SKE48 Team KII  高柳 明音 (AKANE TAKAYANAGI),qo294SAvaS8,,,,9342
SKE48,Saki Takeuchi,SKE48 Team KII  竹内 彩姫 (SAKI TAKEUCHI),WDhh3BsePf0,,,,2158
SKE48,Yuzuki Hidaka,SKE48 Team KII  日高 優月 (YUZUKI HIDAKA),U9_hY3COqrM,,,,3046
SKE48,Nao Furuhata,SKE48 Team KII  古畑 奈和 (NAO FURUHATA),TST_PMyShnE,,,,4966
SKE48,Kaori Matsumura,SKE48 Team KII  松村 香織 (KAORI MATSUMURA),RDvD1TPwTZo,,,,11145
SKE48,Airi Mizuno,SKE48 Team KII  水野 愛理 (AIRI MIZUNO),9hBskVTSH6U,,,,2251
SKE48,Yukina Yahagi,SKE48 Team KII  矢作 有紀奈 (YUKINA YAHAGI),iIxksU5Q8Mw,,,,5157
SKE48,Airi Nakano,SKE48 Team KII ドラフト研究生 [Draft trainee]  中野 愛理 (AIRI NAKANO),MiVNQED9YAg,,,,1553
SKE48,Honoka Aikawa,SKE48 Team E  相川 暖花 (HONOKA AIKAWA),qX8AISnNafE,,,,1282
SKE48,Yuka Asai,SKE48 Team E  浅井 裕華 (YUKA ASAI),bny_LJZfajk,,,,2381
SKE48,Reona Ida,SKE48 Team E  井田 玲音名 (REONA IDA),L-vtO8Qk29k,,,,959
SKE48,Natsuki Kamata,SKE48 Team E  鎌田 菜月 (NATSUKI KAMATA),IlrDkaAAvIc,,,,2128
SKE48,Haruka Kumazaki,SKE48 Team E  熊崎 晴香 (HARUKA KUMAZAKI),50bP4LX_OdU,,,,4594
SKE48,Makiko Saito,SKE48 Team E キャプテン [Captain]  斉藤 真木子 (MAKIKO SAITO),B4sbwoAyp0M,,,,2123
SKE48,Kaho Sato,SKE48 Team E  佐藤 佳穂 (KAHO SATO),Tp8LJ3wRUdE,,,,2856
SKE48,Oka Suenaga,SKE48 Team E  末永 桜花 (OKA SUENAGA),oYCTJFCywcY,,,,1840
SKE48,Maya Sugawara,SKE48 Team E  菅原 茉椰 (MAYA SUGAWARA),JK0RAWSMDTo,,,,3946
SKE48,Akari Suda,SKE48 Team E リーダー [Leader]  須田 亜香里 (AKARI SUDA),wZnfBrfFw14,,,,12994
SKE48,Yuki Takahata,SKE48 Team E  髙畑 結希 (YUKI TAKAHATA),-hQnri0D8vE,,,,1637
SKE48,Marika Tani,SKE48 Team E  谷 真理佳 (MARIKA TANI),y9V0eDvOqo8,,,,7654
SKE48,Nao Fukushi,SKE48 Team E 副リーダー [Vice leader]  福士 奈央 (NAO FUKUSHI),ii7eTFkSogw,,,,4218
SKE48,Marina Nishi,SKE48 Team E ドラフト研究生 [Draft trainee]  西 満里奈 (MARINA NISHI),M7DSJcDKKdw,,,,1330
SKE48,Shiina Hirata,SKE48 Team E ドラフト研究生 [Draft trainee]  平田 詩奈 (SHIINA HIRATA),19LcQcNtQE8,,,,1285
