band,name,title,video_id,comment,dislike,like,view
STU48,Hina Iwata,STU48 岩田 陽菜 (HINA IWATA),Rqtgmcs3wHs,,,,9681
STU48,Marina Otani,STU48 大谷 満理奈 (MARINA OTANI),y1DwKSQWxQ0,,,,4178
STU48,Kokoa Kai,STU48 甲斐 心愛 (KOKOA KAI),GkiKq7Qpk0A,,,,5096
STU48,Momona Kadota,STU48 門田 桃奈 (MOMONA KADOTA),ADAptf0knMw,,,,2373
STU48,Miyuna Kadowaki,STU48 門脇 実優菜 (MIYUNA KADOWAKI),8TMQcNaFSqw,,,,3350
STU48,Miyu Sakaki,STU48 榊 美優 (MIYU SAKAKI),jgOmCT5vL-M,,,,4026
STU48,Haruka Sano,STU48 佐野 遥 (HARUKA SANO),Mkc3TmuW05Q,,,,2462
STU48,Hinako Shioi,STU48 塩井 日奈子 (HINAKO SHIOI),F45YIcRlCf8,,,,2095
STU48,Nonoka Shintani,STU48 新谷 野々花 (NONOKA SHINTANI),YZYmdH83V5E,,,,3098
STU48,Saki Sugahara,STU48 菅原 早記 (SAKI SUGAHARA),GG0g3vCnz9Q,,,,2152
STU48,Yumiko Takino,STU48 瀧野 由美子 (YUMIKO TAKINO),49tGyElQkdI,,,,27513
STU48,Kouko Tanaka,STU48 田中 皓子 (KOUKO TANAKA),L-APjQGkTpM,,,,4246
STU48,Mahina Taniguchi,STU48 谷口 茉妃菜 (MAHINA TANIGUCHI),o4s9QX0_E6A,,,,1793
STU48,Yuri Torobu,STU48 土路生 優里 (YURI TOROBU),Uan1_voWnl8,,,,5162
STU48,Aoi Hyodo,STU48 兵頭 葵 (AOI HYODO),cSaLlUg1D5o,,,,2351
STU48,Akari Fukuda,STU48 福田 朱里 (AKARI FUKUDA),Q3mekuyeHoM,,,,4051
STU48,Azusa Fujiwara,STU48 藤原 あずさ (AZUSA FUJIWARA),Mi9OuLzP2dM,,,,2460
STU48,Haruka Mishima,STU48 三島 遥香 (HARUKA MISHIMA),5oEPaqqWzdk,,,,1662
STU48,Arisa Mineyoshi,STU48 峯吉 愛梨沙 (ARISA MINEYOSHI),fRZbnyLDXmw,,,,3624
STU48,Kaho Mori,STU48 森 香穂 (KAHO MORI),EZNPoxuQiMA,,,,1961
STU48,Maiha Morishita,STU48 森下 舞羽 (MAIHA MORISHITA),-Xez4_UaEIo,,,,2314
STU48,Honoka Yano,STU48 矢野 帆夏 (HONOKA YANO),QfQaS1J-ss4,,,,2648
STU48,Fu Yabushita,STU48 薮下 楓 (FU YABUSHITA),Bs_7QV5mTpc,,,,10927
STU48,Yuka Oki,STU48 ドラフト研究生 [Draft trainee]  沖 侑果 (YUKA OKI),VsrnkS5JRns,,,,3633
STU48,Soraha Shinano,STU48 ドラフト研究生 [Draft trainee]  信濃 宙花 (SORAHA SHINANO),vi5EAlY5xbM,,,,2731
STU48,Mai Nakamura,STU48 ドラフト研究生 [Draft trainee]  中村 舞 (MAI NAKAMURA),ecVAMbxMdSc,,,,3727
STU48,Aiko Mizoguchi,STU48 ドラフト研究生 [Draft trainee]  溝口 亜以子 (AIKO MIZOGUCHI),y28OPwGXGBs,,,,2666
STU48,Akari Yura,STU48 ドラフト研究生 [Draft trainee]  由良 朱合 (AKARI YURA),9_6qcrg5Gjs,,,,2770
NGT48,Yuka Ogino,NGT48Team NIII 副キャプテン [Vice Captain]  荻野 由佳 (YUKA OGINO),MTRFZBVGgqk,,,,99796
NGT48,Tsugumi Oguma,NGT48 Team NIII  小熊 倫実 (TSUGUMI OGUMA),FReUJJzzCA8,,,,18246
NGT48,Minami Kato,NGT48 Team NIII  加藤 美南 (MINAMI KATO),Sz2k-_DFDwE,,,,48139
NGT48,Anju Sato,NGT48 Team NIII  佐藤 杏樹 (ANJU SATO),eRy9ZgmSPO4,,,,9259
NGT48,Riko Sugahara,NGT48 Team NIII  菅原 りこ (RIKO SUGAHARA),RTvWhiWsOtM,,,,10539
NGT48,Moeka Takakura,NGT48 Team NIII  高倉 萌香 (MOEKA TAKAKURA),LUc8InWywt8,,,,18901
NGT48,Ayaka Tano,NGT48 Team NIII  太野 彩香 (AYAKA TANO),QsWk6cObgoU,,,,9591
NGT48,Rika Nakai,NGT48 Team NIII  中井 りか (RIKA NAKAI),urP08SlVVxg,,,,122988
NGT48,Marina Nishigata,NGT48 Team NIII  西潟 茉莉奈 (MARINA NISHIGATA),5fS-G3Wxb4w,,,,14258
NGT48,Rena Hasegawa,NGT48 Team NIII  長谷川 玲奈 (RENA HASEGAWA),GC-0Y1IJERA,,,,8000
NGT48,Hinata Homma,NGT48 Team NIII  本間 日陽 (HINATA HOMMA),o36cAEuu0f0,,,,36632
NGT48,Fuka Murakumo,NGT48 Team NIII  村雲 颯香 (FUKA MURAKUMO),Mxp7Y8UjSo4,,,,8121
NGT48,Maho Yamaguchi,NGT48 Team NIII  山口 真帆 (MAHO YAMAGUCHI),zpjM19lv4-Q,,,,10935
NGT48,Noe Yamada,NGT48 Team NIII  山田 野絵 (NOE YAMADA),uqJLNG6uZo4,,,,10080
NGT48,Chikana Ando,NGT48 Team NIII ドラフト研究生 [Draft trainee]  安藤 千伽奈 (CHIKANA ANDO),4CEhnrl-V4w,,,,5995
NGT48,Kairi Sato,NGT48 Team NIII ドラフト研究生 [Draft trainee]  佐藤 海里 (KAIRI SATO),tOW9XQePPUo,,,,5098
NGT48,Nanami Takahashi,NGT48 Team NIII ドラフト研究生 [Draft trainee]  高橋 七実 (NANAMI TAKAHASHI),CtGHG7jnTX0,,,,6216
NGT48,Yunako Tsushima,NGT48 Team NIII ドラフト研究生 [Draft trainee]  對馬 優菜子 (YUNAKO TSUSHIMA),TxV64lSxwwg,,,,8068
NGT48,Miyu Fujisaki,NGT48 Team NIII ドラフト研究生 [Draft trainee]  藤崎 未夢 (MIYU FUJISAKI),H9tTeVZrQ-g,,,,4702
NGT48,Yuria Kado,NGT48 研究生 [Trainee]  角 ゆりあ (YURIA KADO),f91k8AgiECM,,,,7780
NGT48,Aina Kusakabe,NGT48 研究生 [Trainee]  日下部 愛菜 (AINA KUSAKABE),rHOxw8qJfyo,,,,5443
NGT48,Reina Seiji,NGT48 研究生 [Trainee]  清司 麗菜 (REINA SEIJI),ISGRKVZhLZg,,,,32278
NGT48,Mau Takahashi,NGT48 研究生 [Trainee]  髙橋 真生 (MAU TAKAHASHI),I3Re75LLf90,,,,5980
NGT48,Ayuka Nakamura,NGT48 研究生 [Trainee]  中村 歩加 (AYUKA NAKAMURA),mAgDcu3SRUk,,,,10232
NGT48,Miharu Nara,NGT48 研究生 [Trainee]  奈良 未遥 (MIHARU NARA),YAGMXxDaNQg,,,,10558
NGT48,Nanako Nishimura,NGT48 研究生 [Trainee]  西村 菜那子 (NANAKO NISHIMURA),DmNu8pcrmBM,,,,5422
HKT48,Yuka Akiyoshi,HKT48 Team H  秋吉 優花 (YUKA AKIYOSHI),4norMUoxkH8,,,,11974
HKT48,Haruka Ueno,HKT48 Team H  上野 遥 (HARUKA UENO),p4YjLlEFQoA,,,,4170
HKT48,Yui Kojina,HKT48 Team H  神志那 結衣 (YUI KOJINA),7Hmo9ks6czs,,,,8509
HKT48,Hiroka Komada,HKT48 Team H  駒田 京伽 (HIROKA KOMADA),sGRgS3dDW5A,,,,5548
HKT48,Riko Sakaguchi,HKT48 Team H  坂口 理子 (RIKO SAKAGUCHI),Jiuux3ycUn4,,,,7943
HKT48,Meru Tashima,HKT48 Team H  田島 芽瑠 (MERU TASHIMA),6zLCZwTP43M,,,,14769
HKT48,Natsumi Tanaka,HKT48 Team H  田中 菜津美 (NATSUMI TANAKA),fo2e8qi7pmo,,,,8742
HKT48,Miku Tanaka,HKT48 Team H  田中 美久 (MIKU TANAKA),b9OTi6nWQAY,,,,45666
HKT48,Aki Toyonaga,HKT48 Team H  豊永 阿紀 (AKI TOYONAGA),6RiqV1Fqquo,,,,20852
HKT48,Natsumi Matsuoka,HKT48 Team H キャプテン [Captain]  松岡 菜摘 (NATSUMI MATSUOKA),YVdN3Cs2Ljo,,,,12396
HKT48,Nako Yabuki,HKT48 Team H  矢吹 奈子 (NAKO YABUKI),qTlZoJifsSE,,,,81768
HKT48,Yueru Ito,HKT48 Team H ドラフト研究生 [Draft trainee]  伊藤 優絵瑠 (YUERU ITO),6vVBO5K36JQ,,,,3542
HKT48,Akari Watanabe,HKT48 Team H ドラフト研究生 [Draft trainee]  渡部 愛加里 (AKARI WATANABE),xcvAigInY60,,,,6839
HKT48,Shino Iwahana,HKT48 Team KIV  岩花 詩乃 (SHINO IWAHANA),Fre_hKRm6hg,,,,3455
HKT48,Nao Ueki,HKT48 Team KIV  植木 南央 (NAO UEKI),43dvJXDB05A,,,,5779
HKT48,Hirona Unjo,HKT48 Team KIV  運上 弘菜 (HIRONA UNJO),L2-W_Z2btgg,,,,9562
HKT48,Serina Kumazawa,HKT48 Team KIV  熊沢 世莉奈 (SERINA KUMAZAWA),FwG4KcaSFzQ,,,,3488
HKT48,Yuki Shimono,HKT48 Team KIV  下野 由貴 (YUKI SHIMONO),6O02T5gZu4s,,,,3056
HKT48,Nene Jitoe,HKT48 Team KIV  地頭江 音々 (NENE JITOE),f_loujMEJwQ,,,,6597
HKT48,Mio Tomonaga,HKT48 Team KIV  朝長 美桜 (MIO TOMONAGA),SUoKcDtbPA8,,,,22211
HKT48,Maiko Fukagawa,HKT48 Team KIV  深川 舞子 (MAIKO FUKAGAWA),gmQ_trhkLiE,,,,3220
HKT48,Mai Fuchigami,HKT48 Team KIV  渕上 舞 (MAI FUCHIGAMI),p79OFgomogU,,,,6960
HKT48,Sakura Miyawaki,HKT48 Team KIV 副キャプテン [Vice Captain]  宮脇 咲良 (SAKURA MIYAWAKI),iluTBJLwv1E,,,,242675
HKT48,Aoi Motomura,HKT48 Team KIV キャプテン [Captain]  本村 碧唯 (AOI MOTOMURA),Y8bJG2tWkpU,,,,13730
HKT48,Sayaka Baba,HKT48 Team KIV ドラフト研究生 [Draft trainee]  馬場 彩華 (SAYAKA BABA),YIbiUJioMwk,,,,4454
HKT48,Misaki Aramaki,HKT48 Team TII  荒巻 美咲 (MISAKI ARAMAKI),8ZAmkGc1_SU,,,,6317
HKT48,Maria Imamura,HKT48 Team TII  今村 麻莉愛 (MARIA IMAMURA),EZRAIx8mvUU,,,,29834
HKT48,Ayaka Oda,HKT48 Team TII  小田 彩加 (AYAKA ODA),RAiGvpelobk,,,,5730
HKT48,Sae Kurihara,HKT48 Team TII  栗原 紗英 (SAE KURIHARA),KWJC9j37Cfs,,,,4822
HKT48,Moeka Sakai,HKT48 Team TII  堺 萌香 (MOEKA SAKAI),F65qFprLNK4,,,,4880
HKT48,Erena Sakamoto,HKT48 Team TII  坂本 愛玲菜 (ERENA SAKAMOTO),qtFwMOcC8PQ,,,,3541
HKT48,Rio Shimizu,HKT48 Team TII  清水 梨央 (RIO SHIMIZU),Vqg9V-iIBSk,,,,3717
HKT48,Tomoka Takeda,HKT48 Team TII  武田 智加 (TOMOKA TAKEDA),Q8hfOIqwu8g,,,,6120
HKT48,Amane Tsukiashi,HKT48 Team TII  月足 天音 (AMANE TSUKIASHI),dj6ji44gTx8,,,,5295
HKT48,Hazuki Hokazono,HKT48 Team TII 副キャプテン [Vice Captain]  外薗 葉月 (HAZUKI HOKAZONO),XgOT2PaQgno,,,,4330
HKT48,Hana Matsuoka,HKT48 Team TII  松岡 はな (HANA MATSUOKA),nNDz6TDPS10,,,,36222
HKT48,Hinata Matsumoto,HKT48 Team TII  松本 日向 (HINATA MATSUMOTO),V00lbOJyCMc,,,,5135
HKT48,Sono Miyazaki,HKT48 Team TII  宮﨑 想乃 (SONO MIYAZAKI),Rpv7O1uqMQ0,,,,3535
HKT48,Bibian Murakawa,HKT48 Team TII  村川 緋杏 (BIBIAN MURAKAWA),XXCDzJ-4Lo4,,,,13485
HKT48,Yuna Yamauchi,HKT48 Team TII  山内 祐奈 (YUNA YAMAUCHI),uOs4SzgVies,,,,3061
HKT48,Ai Seki,HKT48 Team TII ドラフト研究生 [Draft trainee]  石 安伊 (AI SEKI),NC1wY0cWjz0,,,,3961
HKT48,Yumi Matsuda,HKT48 Team TII ドラフト研究生 [Draft trainee]  松田 祐実 (YUMI MATSUDA),qBkE-MkphT4,,,,3908
NMB48,Yuki Azuma,NMB48 Team N  東 由樹 (YUKI AZUMA),KpVen2LZ5TM,,,,11019
NMB48,Cocona Umeyama,NMB48 Team N  梅山 恋和 (COCONA UMEYAMA),GafutB7SLVM,,,,22458
NMB48,Karin Kojima,NMB48 Team N  小嶋 花梨 (KARIN KOJIMA),h0fNhMLCVbU,,,,8538
NMB48,Airi Tanigawa,NMB48 Team N  谷川 愛梨 (AIRI TANIGAWA),KqaJW4pYVqs,,,,9578
NMB48,Kokoro Naiki,NMB48 Team N  内木 志 (KOKORO NAIKI),fix2YIjFsbI,,,,5457
NMB48,Shion Hori,NMB48 Team N  堀 詩音 (SHION HORI),LxP8ngQF5EA,,,,5013
NMB48,Yuzuha Hongo,NMB48 Team N  本郷 柚巴 (YUZUHA HONGO),azlSJvrvtqc,,,,8563
NMB48,Rina Yamao,NMB48 Team N 副キャプテン [Vice Captain]  山尾 梨奈 (RINA YAMAO),m2-F8mYmVz8,,,,5354
NMB48,Ayaka Yamamoto,NMB48 Team N  山本 彩加 (AYAKA YAMAMOTO),2us-zGQuxy0,,,,27005
NMB48,Wakana Abe,NMB48 Team N ドラフト研究生 [Draft trainee]  安部 若菜 (WAKANA ABE),TNsa61YOItM,,,,5596
NMB48,Ayano Izumi,NMB48 Team N ドラフト研究生 [Draft trainee]  泉 綾乃 (AYANO IZUMI),w3pzdppz0wU,,,,4193
NMB48,Nanaho Kawano,NMB48 Team N ドラフト研究生 [Draft trainee]  河野 奈々帆 (NANAHO KAWANO),hqCDq-Rf0_Q,,,,3041
NMB48,Reiko Maeda,NMB48 Team N ドラフト研究生 [Draft trainee]  前田 令子 (REIKO MAEDA),42WjkzFwDxM,,,,3854
NMB48,Maria Mizobuchi,NMB48 Team N ドラフト研究生 [Draft trainee]  溝渕 麻莉亜 (MARIA MIZOBUCHI),oCOLnv79t0A,,,,4097
NMB48,Kanae Iso,NMB48 Team M 副キャプテン [Vice Captain]  磯 佳奈江 (KANAE ISO),5XehrtCjOIQ,,,,5323
NMB48,Momoka Iwata,NMB48 Team M  岩田 桃夏 (MOMOKA IWATA),NL28oXyBWeA,,,,5960
NMB48,Yuuka Kato,NMB48 Team M  加藤 夕夏 (YUUKA KATO),wIlf78nk600,,,,10404
NMB48,Chihiro Kawakami,NMB48 Team M  川上 千尋 (CHIHIRO KAWAKAMI),flqHG3kZgFM,,,,7845
NMB48,Rena Kawakami,NMB48 Team M キャプテン [Captain]  川上 礼奈 (RENA KAWAKAMI),fuLeeKmgzm0,,,,4866
NMB48,Nagisa Shibuya,NMB48 Team M  渋谷 凪咲 (NAGISA SHIBUYA),OLcA-U0rw6Y,,,,22463
NMB48,Miru Shiroma,NMB48 Team M  白間 美瑠 (MIRU SHIROMA),kbioD2f7Owg,,,,58812
NMB48,Rurina Nishizawa,NMB48 Team M  西澤 瑠莉奈 (RURINA NISHIZAWA),o7dmkU4i8jA,,,,3835
NMB48,Momone Yasuda,NMB48 Team M  安田 桃寧 (MOMONE YASUDA),fV6II3NkWjc,,,,6057
NMB48,Suzu Yamada,NMB48 Team M  山田 寿々 (SUZU YAMADA),dDFtNnDI_lw,,,,6721
NMB48,Akari Yoshida,NMB48 Team M  吉田 朱里 (AKARI YOSHIDA),JX6nhtKFTuU,,,,120406
NMB48,Ai Osawa,NMB48 Team M ドラフト研究生 [Draft trainee]  大澤 藍 (AI OSAWA),oqMdYXfgKG0,,,,3045
NMB48,Nami Sakamoto,NMB48 Team M ドラフト研究生 [Draft trainee]  坂本 夏海 (NAMI SAKAMOTO),sNNYjxrKTMU,,,,2937
NMB48,Ami Sato,NMB48 Team M ドラフト研究生 [Draft trainee]  佐藤 亜海 (AMI SATO),re8-YbDJsLY,,,,4291
NMB48,Kotone Sugiura,NMB48 Team M ドラフト研究生 [Draft trainee]  杉浦 琴音 (KOTONE SUGIURA),bvR9gWcO-j0,,,,2888
NMB48,Mirai Nakano,NMB48 Team M ドラフト研究生 [Draft trainee]  中野 美来 (MIRAI NAKANO),C6GvYGD5YuA,,,,3217
NMB48,Amiru Yamasaki,NMB48 Team M ドラフト研究生 [Draft trainee]  山崎 亜美瑠 (AMIRU YAMASAKI),Mn165Wolau0,,,,2780
NMB48,Akari Ishizuka,NMB48 Team BII  石塚 朱莉 (AKARI ISHIZUKA),XzI_gEskhm4,,,,8879
NMB48,Anna Ijiri,NMB48 Team BII  井尻 晏菜 (ANNA IJIRI),_ECgV7Ro59c,,,,4368
NMB48,Azusa Uemura,NMB48 Team BII  植村 梓 (AZUSA UEMURA),Lnlx-Wzvca8,,,,18702
NMB48,Yuuri Ota,NMB48 Team BII  太田 夢莉 (YUURI OTA),WvdNSRndmZQ,,,,37129
NMB48,Rina Kushiro,NMB48 Team BII キャプテン [Captain]  久代 梨奈 (RINA KUSHIRO),VVt_tlNLdj8,,,,5156
NMB48,Rika Shimizu,NMB48 Team BII  清水 里香 (RIKA SHIMIZU),gooN6xPdokU,,,,5175
NMB48,Eriko Jo,NMB48 Team BII  城 恵理子 (ERIKO JO),QpHdZoiF0ak,,,,5665
NMB48,Rei Jonishi,NMB48 Team BII  上西 怜 (REI JONISHI),4quQs6QCcak,,,,17974
NMB48,Sara Takei,NMB48 Team BII  武井 紗良 (SARA TAKEI),lRtdE96HH2U,,,,3520
NMB48,Mion Nakagawa,NMB48 Team BII  中川 美音 (MION NAKAGAWA),5yhgOQCYM5I,,,,4848
NMB48,Shiori Mizuta,NMB48 Team BII  水田 詩織 (SHIORI MIZUTA),o42e8Qnej8k,,,,3037
NMB48,Sae Murase,NMB48 Team BII  村瀬 紗英 (SAE MURASE),uJJd1G3y0mI,,,,12952
NMB48,Ayaka Morita,NMB48 Team BII  森田 彩花 (AYAKA MORITA),MhHThmirm_Y,,,,2760
NMB48,Riona Ota,NMB48 Team BII ドラフト研究生 [Draft trainee]  大田 莉央奈 (RIONA OTA),yx1jsP2MMec,,,,5390
NMB48,Keito Shiotsuki,NMB48 Team BII ドラフト研究生 [Draft trainee]  塩月 希依音 (KEITO SHIOTSUKI),0N0-cRFlNNM,,,,5337
NMB48,Haasa Minami,NMB48 Team BII ドラフト研究生 [Draft trainee]  南 羽諒 (HAASA MINAMI),bjfpmzD9xhE,,,,2827
NMB48,Mikana Yamamoto,NMB48 Team BII ドラフト研究生 [Draft trainee]  山本 望叶 (MIKANA YAMAMOTO),L8wBykUUBBU,,,,6934
SKE48,Rena Isshiki,SKE48 Team S  一色 嶺奈 (RENA ISSHIKI),h4DcBBFN7Tg,,,,13825
SKE48,Ruka Inoue,SKE48 Team S  井上 瑠夏 (RUKA INOUE),vGviElwYWDE,,,,7658
SKE48,Ayuka Kamimura,SKE48 Team S  上村 亜柚香 (AYUKA KAMIMURA),5x5dujDmKGQ,,,,5115
SKE48,Yoshino Kitagawa,SKE48 Team S  北川 愛乃 (YOSHINO KITAGAWA),nvE0x7Q43to,,,,4466
SKE48,Ryoha Kitagawa,SKE48 Team S リーダー [Leader]  北川 綾巴 (RYOHA KITAGAWA),MGUB22qRSBo,,,,9870
SKE48,Aika Sugiyama,SKE48 Team S  杉山 愛佳 (AIKA SUGIYAMA),CUjUmd8JREU,,,,3312
SKE48,Kano Nojima,SKE48 Team S  野島 樺乃 (KANO NOJIMA),ERhTtFKMnzI,,,,3964
SKE48,Miyo Nomura,SKE48 Team S  野村 実代 (MIYO NOMURA),_QdYJE85NuI,,,,5538
SKE48,Otoha Machi,SKE48 Team S  町 音葉 (OTOHA MACHI),2tSB8iLT1GQ,,,,4063
SKE48,Jurina Matsui,SKE48 Team S  松井 珠理奈 (JURINA MATSUI),RBP6OBgGtPc,,,,105074
SKE48,Chikako Matsumoto,SKE48 Team S  松本 慈子 (CHIKAKO MATSUMOTO),id3PQnXIjOY,,,,4843
SKE48,Suzuran Yamauchi,SKE48 Team S  山内 鈴蘭 (SUZURAN YAMAUCHI),uvVgSTCekSQ,,,,4859
SKE48,Juna Yamada,SKE48 Team S  山田 樹奈 (JUNA YAMADA),htOMy2Lv_Ds,,,,3715
SKE48,Yuki Otani,SKE48 Team S ドラフト研究生 [Draft trainee]  大谷 悠妃 (YUKI OTANI),yzXIr0kDk5Y,,,,4806
SKE48,Honoka Kozuma,SKE48 Team S ドラフト研究生 [Draft trainee]  上妻 ほの香 (HONOKA KOZUMA),t3jhRm_gDRQ,,,,3364
SKE48,Shiori Aoki,SKE48 Team KII  青木 詩織 (SHIORI AOKI),7dX4m5j99Ug,,,,4794
SKE48,Yuki Arai,SKE48 Team KII  荒井 優希 (YUKI ARAI),Tt801QiOt-w,,,,5335
SKE48,Mikoto Uchiyama,SKE48 Team KII 副リーダー [Vice leader]  内山 命 (MIKOTO UCHIYAMA),j4RmSZQQgVs,,,,5032
SKE48,Yuna Ego,SKE48 Team KII  江籠 裕奈 (YUNA EGO),7lG0iafphHM,,,,9849
SKE48,Ayaka Ota,SKE48 Team KII  太田 彩夏 (AYAKA OTA),iUMEpvpv6BQ,,,,4839
SKE48,Mina Oba,SKE48 Team KII リーダー [Leader]  大場 美奈 (MINA OBA),kBaWNTkYXq8,,,,17455
SKE48,Yuna Obata,SKE48 Team KII  小畑 優奈 (YUNA OBATA),rExj8GTA934,,,,21901
SKE48,Narumi Kataoka,SKE48 Team KII  片岡 成美 (NARUMI KATAOKA),M942JxB7CJw,,,,2592
SKE48,Ruka Kitano,SKE48 Team KII  北野 瑠華 (RUKA KITANO),h2yuIQnU-YU,,,,5297
SKE48,Kotono Shirai,SKE48 Team KII  白井 琴望 (KOTONO SHIRAI),A_znD3WB-Ho,,,,3490
SKE48,Sarina Soda,SKE48 Team KII  惣田 紗莉渚 (SARINA SODA),wlkNdX6N3fI,,,,15788
SKE48,Yumana Takagi,SKE48 Team KII  高木 由麻奈 (YUMANA TAKAGI),3ahmrJHZsUU,,,,6899
SKE48,Akane Takayanagi,SKE48 Team KII  高柳 明音 (AKANE TAKAYANAGI),qo294SAvaS8,,,,17054
SKE48,Saki Takeuchi,SKE48 Team KII  竹内 彩姫 (SAKI TAKEUCHI),WDhh3BsePf0,,,,4379
SKE48,Yuzuki Hidaka,SKE48 Team KII  日高 優月 (YUZUKI HIDAKA),U9_hY3COqrM,,,,5880
SKE48,Nao Furuhata,SKE48 Team KII  古畑 奈和 (NAO FURUHATA),TST_PMyShnE,,,,10504
SKE48,Kaori Matsumura,SKE48 Team KII  松村 香織 (KAORI MATSUMURA),RDvD1TPwTZo,,,,18684
SKE48,Airi Mizuno,SKE48 Team KII  水野 愛理 (AIRI MIZUNO),9hBskVTSH6U,,,,4574
SKE48,Yukina Yahagi,SKE48 Team KII  矢作 有紀奈 (YUKINA YAHAGI),iIxksU5Q8Mw,,,,12350
SKE48,Airi Nakano,SKE48 Team KII ドラフト研究生 [Draft trainee]  中野 愛理 (AIRI NAKANO),MiVNQED9YAg,,,,3082
SKE48,Honoka Aikawa,SKE48 Team E  相川 暖花 (HONOKA AIKAWA),qX8AISnNafE,,,,2656
SKE48,Yuka Asai,SKE48 Team E  浅井 裕華 (YUKA ASAI),bny_LJZfajk,,,,4509
SKE48,Reona Ida,SKE48 Team E  井田 玲音名 (REONA IDA),L-vtO8Qk29k,,,,2364
SKE48,Natsuki Kamata,SKE48 Team E  鎌田 菜月 (NATSUKI KAMATA),IlrDkaAAvIc,,,,4599
SKE48,Haruka Kumazaki,SKE48 Team E  熊崎 晴香 (HARUKA KUMAZAKI),50bP4LX_OdU,,,,8684
SKE48,Makiko Saito,SKE48 Team E キャプテン [Captain]  斉藤 真木子 (MAKIKO SAITO),B4sbwoAyp0M,,,,4176
SKE48,Kaho Sato,SKE48 Team E  佐藤 佳穂 (KAHO SATO),Tp8LJ3wRUdE,,,,5945
SKE48,Oka Suenaga,SKE48 Team E  末永 桜花 (OKA SUENAGA),oYCTJFCywcY,,,,3854
SKE48,Maya Sugawara,SKE48 Team E  菅原 茉椰 (MAYA SUGAWARA),JK0RAWSMDTo,,,,7001
SKE48,Akari Suda,SKE48 Team E リーダー [Leader]  須田 亜香里 (AKARI SUDA),wZnfBrfFw14,,,,32618
SKE48,Yuki Takahata,SKE48 Team E  髙畑 結希 (YUKI TAKAHATA),-hQnri0D8vE,,,,3237
SKE48,Marika Tani,SKE48 Team E  谷 真理佳 (MARIKA TANI),y9V0eDvOqo8,,,,13697
SKE48,Nao Fukushi,SKE48 Team E 副リーダー [Vice leader]  福士 奈央 (NAO FUKUSHI),ii7eTFkSogw,,,,7158
SKE48,Marina Nishi,SKE48 Team E ドラフト研究生 [Draft trainee]  西 満里奈 (MARINA NISHI),M7DSJcDKKdw,,,,2766
SKE48,Shiina Hirata,SKE48 Team E ドラフト研究生 [Draft trainee]  平田 詩奈 (SHIINA HIRATA),19LcQcNtQE8,,,,2796
