band,name,title,video_id,comment,dislike,like,view
NGT48,Kairi Sato,NGT48 Team NIII ドラフト研究生 [Draft trainee]  佐藤 海里 (KAIRI SATO),tOW9XQePPUo,,,,2041
NGT48,Nanami Takahashi,NGT48 Team NIII ドラフト研究生 [Draft trainee]  高橋 七実 (NANAMI TAKAHASHI),CtGHG7jnTX0,,,,3208
NGT48,Yunako Tsushima,NGT48 Team NIII ドラフト研究生 [Draft trainee]  對馬 優菜子 (YUNAKO TSUSHIMA),TxV64lSxwwg,,,,4096
NGT48,Miyu Fujisaki,NGT48 Team NIII ドラフト研究生 [Draft trainee]  藤崎 未夢 (MIYU FUJISAKI),H9tTeVZrQ-g,,,,2527
NGT48,Yuria Kado,NGT48 研究生 [Trainee]  角 ゆりあ (YURIA KADO),f91k8AgiECM,,,,4361
NGT48,Aina Kusakabe,NGT48 研究生 [Trainee]  日下部 愛菜 (AINA KUSAKABE),rHOxw8qJfyo,,,,2977
NGT48,Reina Seiji,NGT48 研究生 [Trainee]  清司 麗菜 (REINA SEIJI),ISGRKVZhLZg,,,,20352
NGT48,Mau Takahashi,NGT48 研究生 [Trainee]  髙橋 真生 (MAU TAKAHASHI),I3Re75LLf90,,,,3427
NGT48,Ayuka Nakamura,NGT48 研究生 [Trainee]  中村 歩加 (AYUKA NAKAMURA),mAgDcu3SRUk,,,,5096
NGT48,Miharu Nara,NGT48 研究生 [Trainee]  奈良 未遥 (MIHARU NARA),YAGMXxDaNQg,,,,5837
NGT48,Nanako Nishimura,NGT48 研究生 [Trainee]  西村 菜那子 (NANAKO NISHIMURA),DmNu8pcrmBM,,,,2596
HKT48,Yuka Akiyoshi,HKT48 Team H  秋吉 優花 (YUKA AKIYOSHI),4norMUoxkH8,,,,6112
HKT48,Haruka Ueno,HKT48 Team H  上野 遥 (HARUKA UENO),p4YjLlEFQoA,,,,2240
HKT48,Yui Kojina,HKT48 Team H  神志那 結衣 (YUI KOJINA),7Hmo9ks6czs,,,,4751
HKT48,Hiroka Komada,HKT48 Team H  駒田 京伽 (HIROKA KOMADA),sGRgS3dDW5A,,,,2765
HKT48,Riko Sakaguchi,HKT48 Team H  坂口 理子 (RIKO SAKAGUCHI),Jiuux3ycUn4,,,,4993
HKT48,Meru Tashima,HKT48 Team H  田島 芽瑠 (MERU TASHIMA),6zLCZwTP43M,,,,8041
HKT48,Natsumi Tanaka,HKT48 Team H  田中 菜津美 (NATSUMI TANAKA),fo2e8qi7pmo,,,,5067
HKT48,Miku Tanaka,HKT48 Team H  田中 美久 (MIKU TANAKA),b9OTi6nWQAY,,,,28890
HKT48,Aki Toyonaga,HKT48 Team H  豊永 阿紀 (AKI TOYONAGA),6RiqV1Fqquo,,,,13077
HKT48,Natsumi Matsuoka,HKT48 Team H キャプテン [Captain]  松岡 菜摘 (NATSUMI MATSUOKA),YVdN3Cs2Ljo,,,,7859
HKT48,Nako Yabuki,HKT48 Team H  矢吹 奈子 (NAKO YABUKI),qTlZoJifsSE,,,,52040
HKT48,Yueru Ito,HKT48 Team H ドラフト研究生 [Draft trainee]  伊藤 優絵瑠 (YUERU ITO),6vVBO5K36JQ,,,,1686
HKT48,Akari Watanabe,HKT48 Team H ドラフト研究生 [Draft trainee]  渡部 愛加里 (AKARI WATANABE),xcvAigInY60,,,,3758
HKT48,Shino Iwahana,HKT48 Team KIV  岩花 詩乃 (SHINO IWAHANA),Fre_hKRm6hg,,,,1803
HKT48,Nao Ueki,HKT48 Team KIV  植木 南央 (NAO UEKI),43dvJXDB05A,,,,3338
HKT48,Hirona Unjo,HKT48 Team KIV  運上 弘菜 (HIRONA UNJO),L2-W_Z2btgg,,,,5520
HKT48,Serina Kumazawa,HKT48 Team KIV  熊沢 世莉奈 (SERINA KUMAZAWA),FwG4KcaSFzQ,,,,1793
HKT48,Yuki Shimono,HKT48 Team KIV  下野 由貴 (YUKI SHIMONO),6O02T5gZu4s,,,,1463
HKT48,Nene Jitoe,HKT48 Team KIV  地頭江 音々 (NENE JITOE),f_loujMEJwQ,,,,3609
HKT48,Mio Tomonaga,HKT48 Team KIV  朝長 美桜 (MIO TOMONAGA),SUoKcDtbPA8,,,,13922
HKT48,Maiko Fukagawa,HKT48 Team KIV  深川 舞子 (MAIKO FUKAGAWA),gmQ_trhkLiE,,,,1429
HKT48,Mai Fuchigami,HKT48 Team KIV  渕上 舞 (MAI FUCHIGAMI),p79OFgomogU,,,,3374
HKT48,Sakura Miyawaki,HKT48 Team KIV 副キャプテン [Vice Captain]  宮脇 咲良 (SAKURA MIYAWAKI),iluTBJLwv1E,,,,145897
HKT48,Aoi Motomura,HKT48 Team KIV キャプテン [Captain]  本村 碧唯 (AOI MOTOMURA),Y8bJG2tWkpU,,,,8225
HKT48,Sayaka Baba,HKT48 Team KIV ドラフト研究生 [Draft trainee]  馬場 彩華 (SAYAKA BABA),YIbiUJioMwk,,,,2522
HKT48,Misaki Aramaki,HKT48 Team TII  荒巻 美咲 (MISAKI ARAMAKI),8ZAmkGc1_SU,,,,3046
HKT48,Maria Imamura,HKT48 Team TII  今村 麻莉愛 (MARIA IMAMURA),EZRAIx8mvUU,,,,16437
HKT48,Ayaka Oda,HKT48 Team TII  小田 彩加 (AYAKA ODA),RAiGvpelobk,,,,2582
HKT48,Sae Kurihara,HKT48 Team TII  栗原 紗英 (SAE KURIHARA),KWJC9j37Cfs,,,,2449
HKT48,Moeka Sakai,HKT48 Team TII  堺 萌香 (MOEKA SAKAI),F65qFprLNK4,,,,2648
HKT48,Erena Sakamoto,HKT48 Team TII  坂本 愛玲菜 (ERENA SAKAMOTO),qtFwMOcC8PQ,,,,1736
HKT48,Rio Shimizu,HKT48 Team TII  清水 梨央 (RIO SHIMIZU),Vqg9V-iIBSk,,,,1574
HKT48,Tomoka Takeda,HKT48 Team TII  武田 智加 (TOMOKA TAKEDA),Q8hfOIqwu8g,,,,3530
HKT48,Amane Tsukiashi,HKT48 Team TII  月足 天音 (AMANE TSUKIASHI),dj6ji44gTx8,,,,2068
HKT48,Hazuki Hokazono,HKT48 Team TII 副キャプテン [Vice Captain]  外薗 葉月 (HAZUKI HOKAZONO),XgOT2PaQgno,,,,2288
HKT48,Hana Matsuoka,HKT48 Team TII  松岡 はな (HANA MATSUOKA),nNDz6TDPS10,,,,23693
HKT48,Hinata Matsumoto,HKT48 Team TII  松本 日向 (HINATA MATSUMOTO),V00lbOJyCMc,,,,2456
HKT48,Sono Miyazaki,HKT48 Team TII  宮﨑 想乃 (SONO MIYAZAKI),Rpv7O1uqMQ0,,,,1670
HKT48,Bibian Murakawa,HKT48 Team TII  村川 緋杏 (BIBIAN MURAKAWA),XXCDzJ-4Lo4,,,,8024
HKT48,Yuna Yamauchi,HKT48 Team TII  山内 祐奈 (YUNA YAMAUCHI),uOs4SzgVies,,,,1496
HKT48,Ai Seki,HKT48 Team TII ドラフト研究生 [Draft trainee]  石 安伊 (AI SEKI),NC1wY0cWjz0,,,,2059
HKT48,Yumi Matsuda,HKT48 Team TII ドラフト研究生 [Draft trainee]  松田 祐実 (YUMI MATSUDA),qBkE-MkphT4,,,,2060
NMB48,Yuki Azuma,NMB48 Team N  東 由樹 (YUKI AZUMA),KpVen2LZ5TM,,,,6006
NMB48,Cocona Umeyama,NMB48 Team N  梅山 恋和 (COCONA UMEYAMA),GafutB7SLVM,,,,11425
NMB48,Karin Kojima,NMB48 Team N  小嶋 花梨 (KARIN KOJIMA),h0fNhMLCVbU,,,,5278
NMB48,Airi Tanigawa,NMB48 Team N  谷川 愛梨 (AIRI TANIGAWA),KqaJW4pYVqs,,,,5729
NMB48,Kokoro Naiki,NMB48 Team N  内木 志 (KOKORO NAIKI),fix2YIjFsbI,,,,2667
NMB48,Shion Hori,NMB48 Team N  堀 詩音 (SHION HORI),LxP8ngQF5EA,,,,2438
NMB48,Yuzuha Hongo,NMB48 Team N  本郷 柚巴 (YUZUHA HONGO),azlSJvrvtqc,,,,4967
NMB48,Rina Yamao,NMB48 Team N 副キャプテン [Vice Captain]  山尾 梨奈 (RINA YAMAO),m2-F8mYmVz8,,,,2907
NMB48,Ayaka Yamamoto,NMB48 Team N  山本 彩加 (AYAKA YAMAMOTO),2us-zGQuxy0,,,,14549
NMB48,Wakana Abe,NMB48 Team N ドラフト研究生 [Draft trainee]  安部 若菜 (WAKANA ABE),TNsa61YOItM,,,,2447
NMB48,Ayano Izumi,NMB48 Team N ドラフト研究生 [Draft trainee]  泉 綾乃 (AYANO IZUMI),w3pzdppz0wU,,,,2068
NMB48,Nanaho Kawano,NMB48 Team N ドラフト研究生 [Draft trainee]  河野 奈々帆 (NANAHO KAWANO),hqCDq-Rf0_Q,,,,1478
NMB48,Reiko Maeda,NMB48 Team N ドラフト研究生 [Draft trainee]  前田 令子 (REIKO MAEDA),42WjkzFwDxM,,,,2190
NMB48,Maria Mizobuchi,NMB48 Team N ドラフト研究生 [Draft trainee]  溝渕 麻莉亜 (MARIA MIZOBUCHI),oCOLnv79t0A,,,,1671
NMB48,Kanae Iso,NMB48 Team M 副キャプテン [Vice Captain]  磯 佳奈江 (KANAE ISO),5XehrtCjOIQ,,,,2764
NMB48,Momoka Iwata,NMB48 Team M  岩田 桃夏 (MOMOKA IWATA),NL28oXyBWeA,,,,3313
NMB48,Yuuka Kato,NMB48 Team M  加藤 夕夏 (YUUKA KATO),wIlf78nk600,,,,6062
NMB48,Chihiro Kawakami,NMB48 Team M  川上 千尋 (CHIHIRO KAWAKAMI),flqHG3kZgFM,,,,4730
NMB48,Rena Kawakami,NMB48 Team M キャプテン [Captain]  川上 礼奈 (RENA KAWAKAMI),fuLeeKmgzm0,,,,2571
NMB48,Nagisa Shibuya,NMB48 Team M  渋谷 凪咲 (NAGISA SHIBUYA),OLcA-U0rw6Y,,,,12844
NMB48,Miru Shiroma,NMB48 Team M  白間 美瑠 (MIRU SHIROMA),kbioD2f7Owg,,,,31180
NMB48,Rurina Nishizawa,NMB48 Team M  西澤 瑠莉奈 (RURINA NISHIZAWA),o7dmkU4i8jA,,,,1837
NMB48,Momone Yasuda,NMB48 Team M  安田 桃寧 (MOMONE YASUDA),fV6II3NkWjc,,,,3475
NMB48,Suzu Yamada,NMB48 Team M  山田 寿々 (SUZU YAMADA),dDFtNnDI_lw,,,,3944
NMB48,Akari Yoshida,NMB48 Team M  吉田 朱里 (AKARI YOSHIDA),JX6nhtKFTuU,,,,83132
NMB48,Ai Osawa,NMB48 Team M ドラフト研究生 [Draft trainee]  大澤 藍 (AI OSAWA),oqMdYXfgKG0,,,,1342
NMB48,Nami Sakamoto,NMB48 Team M ドラフト研究生 [Draft trainee]  坂本 夏海 (NAMI SAKAMOTO),sNNYjxrKTMU,,,,1363
NMB48,Ami Sato,NMB48 Team M ドラフト研究生 [Draft trainee]  佐藤 亜海 (AMI SATO),re8-YbDJsLY,,,,2261
NMB48,Kotone Sugiura,NMB48 Team M ドラフト研究生 [Draft trainee]  杉浦 琴音 (KOTONE SUGIURA),bvR9gWcO-j0,,,,1352
NMB48,Mirai Nakano,NMB48 Team M ドラフト研究生 [Draft trainee]  中野 美来 (MIRAI NAKANO),C6GvYGD5YuA,,,,1862
NMB48,Amiru Yamasaki,NMB48 Team M ドラフト研究生 [Draft trainee]  山崎 亜美瑠 (AMIRU YAMASAKI),Mn165Wolau0,,,,1660
NMB48,Akari Ishizuka,NMB48 Team BII  石塚 朱莉 (AKARI ISHIZUKA),XzI_gEskhm4,,,,4649
NMB48,Anna Ijiri,NMB48 Team BII  井尻 晏菜 (ANNA IJIRI),_ECgV7Ro59c,,,,2263
NMB48,Azusa Uemura,NMB48 Team BII  植村 梓 (AZUSA UEMURA),Lnlx-Wzvca8,,,,10799
NMB48,Yuuri Ota,NMB48 Team BII  太田 夢莉 (YUURI OTA),WvdNSRndmZQ,,,,21068
NMB48,Rina Kushiro,NMB48 Team BII キャプテン [Captain]  久代 梨奈 (RINA KUSHIRO),VVt_tlNLdj8,,,,3016
NMB48,Rika Shimizu,NMB48 Team BII  清水 里香 (RIKA SHIMIZU),gooN6xPdokU,,,,2693
NMB48,Eriko Jo,NMB48 Team BII  城 恵理子 (ERIKO JO),QpHdZoiF0ak,,,,3091
NMB48,Rei Jonishi,NMB48 Team BII  上西 怜 (REI JONISHI),4quQs6QCcak,,,,10255
NMB48,Sara Takei,NMB48 Team BII  武井 紗良 (SARA TAKEI),lRtdE96HH2U,,,,1752
NMB48,Mion Nakagawa,NMB48 Team BII  中川 美音 (MION NAKAGAWA),5yhgOQCYM5I,,,,2136
NMB48,Shiori Mizuta,NMB48 Team BII  水田 詩織 (SHIORI MIZUTA),o42e8Qnej8k,,,,1682
NMB48,Sae Murase,NMB48 Team BII  村瀬 紗英 (SAE MURASE),uJJd1G3y0mI,,,,7331
NMB48,Ayaka Morita,NMB48 Team BII  森田 彩花 (AYAKA MORITA),MhHThmirm_Y,,,,1453
NMB48,Riona Ota,NMB48 Team BII ドラフト研究生 [Draft trainee]  大田 莉央奈 (RIONA OTA),yx1jsP2MMec,,,,3290
NMB48,Keito Shiotsuki,NMB48 Team BII ドラフト研究生 [Draft trainee]  塩月 希依音 (KEITO SHIOTSUKI),0N0-cRFlNNM,,,,2634
NMB48,Haasa Minami,NMB48 Team BII ドラフト研究生 [Draft trainee]  南 羽諒 (HAASA MINAMI),bjfpmzD9xhE,,,,1331
NMB48,Mikana Yamamoto,NMB48 Team BII ドラフト研究生 [Draft trainee]  山本 望叶 (MIKANA YAMAMOTO),L8wBykUUBBU,,,,3972
SKE48,Rena Isshiki,SKE48 Team S  一色 嶺奈 (RENA ISSHIKI),h4DcBBFN7Tg,,,,6851
SKE48,Ruka Inoue,SKE48 Team S  井上 瑠夏 (RUKA INOUE),vGviElwYWDE,,,,4159
SKE48,Ayuka Kamimura,SKE48 Team S  上村 亜柚香 (AYUKA KAMIMURA),5x5dujDmKGQ,,,,2330
SKE48,Yoshino Kitagawa,SKE48 Team S  北川 愛乃 (YOSHINO KITAGAWA),nvE0x7Q43to,,,,2098
SKE48,Ryoha Kitagawa,SKE48 Team S リーダー [Leader]  北川 綾巴 (RYOHA KITAGAWA),MGUB22qRSBo,,,,4430
SKE48,Aika Sugiyama,SKE48 Team S  杉山 愛佳 (AIKA SUGIYAMA),CUjUmd8JREU,,,,1455
SKE48,Kano Nojima,SKE48 Team S  野島 樺乃 (KANO NOJIMA),ERhTtFKMnzI,,,,1966
SKE48,Miyo Nomura,SKE48 Team S  野村 実代 (MIYO NOMURA),_QdYJE85NuI,,,,2955
SKE48,Otoha Machi,SKE48 Team S  町 音葉 (OTOHA MACHI),2tSB8iLT1GQ,,,,2093
SKE48,Jurina Matsui,SKE48 Team S  松井 珠理奈 (JURINA MATSUI),RBP6OBgGtPc,,,,60484
SKE48,Chikako Matsumoto,SKE48 Team S  松本 慈子 (CHIKAKO MATSUMOTO),id3PQnXIjOY,,,,2491
SKE48,Suzuran Yamauchi,SKE48 Team S  山内 鈴蘭 (SUZURAN YAMAUCHI),uvVgSTCekSQ,,,,2174
SKE48,Juna Yamada,SKE48 Team S  山田 樹奈 (JUNA YAMADA),htOMy2Lv_Ds,,,,1697
SKE48,Yuki Otani,SKE48 Team S ドラフト研究生 [Draft trainee]  大谷 悠妃 (YUKI OTANI),yzXIr0kDk5Y,,,,1980
SKE48,Honoka Kozuma,SKE48 Team S ドラフト研究生 [Draft trainee]  上妻 ほの香 (HONOKA KOZUMA),t3jhRm_gDRQ,,,,1496
SKE48,Shiori Aoki,SKE48 Team KII  青木 詩織 (SHIORI AOKI),7dX4m5j99Ug,,,,2531
SKE48,Yuki Arai,SKE48 Team KII  荒井 優希 (YUKI ARAI),Tt801QiOt-w,,,,2586
SKE48,Mikoto Uchiyama,SKE48 Team KII 副リーダー [Vice leader]  内山 命 (MIKOTO UCHIYAMA),j4RmSZQQgVs,,,,2579
SKE48,Yuna Ego,SKE48 Team KII  江籠 裕奈 (YUNA EGO),7lG0iafphHM,,,,4839
SKE48,Ayaka Ota,SKE48 Team KII  太田 彩夏 (AYAKA OTA),iUMEpvpv6BQ,,,,2508
SKE48,Mina Oba,SKE48 Team KII リーダー [Leader]  大場 美奈 (MINA OBA),kBaWNTkYXq8,,,,9132
SKE48,Yuna Obata,SKE48 Team KII  小畑 優奈 (YUNA OBATA),rExj8GTA934,,,,11887
SKE48,Narumi Kataoka,SKE48 Team KII  片岡 成美 (NARUMI KATAOKA),M942JxB7CJw,,,,1198
SKE48,Ruka Kitano,SKE48 Team KII  北野 瑠華 (RUKA KITANO),h2yuIQnU-YU,,,,2558
SKE48,Kotono Shirai,SKE48 Team KII  白井 琴望 (KOTONO SHIRAI),A_znD3WB-Ho,,,,1593
SKE48,Sarina Soda,SKE48 Team KII  惣田 紗莉渚 (SARINA SODA),wlkNdX6N3fI,,,,6763
SKE48,Yumana Takagi,SKE48 Team KII  高木 由麻奈 (YUMANA TAKAGI),3ahmrJHZsUU,,,,4009
SKE48,Akane Takayanagi,SKE48 Team KII  高柳 明音 (AKANE TAKAYANAGI),qo294SAvaS8,,,,9064
SKE48,Saki Takeuchi,SKE48 Team KII  竹内 彩姫 (SAKI TAKEUCHI),WDhh3BsePf0,,,,2074
SKE48,Yuzuki Hidaka,SKE48 Team KII  日高 優月 (YUZUKI HIDAKA),U9_hY3COqrM,,,,2938
SKE48,Nao Furuhata,SKE48 Team KII  古畑 奈和 (NAO FURUHATA),TST_PMyShnE,,,,4748
SKE48,Kaori Matsumura,SKE48 Team KII  松村 香織 (KAORI MATSUMURA),RDvD1TPwTZo,,,,10685
SKE48,Airi Mizuno,SKE48 Team KII  水野 愛理 (AIRI MIZUNO),9hBskVTSH6U,,,,2175
SKE48,Yukina Yahagi,SKE48 Team KII  矢作 有紀奈 (YUKINA YAHAGI),iIxksU5Q8Mw,,,,4987
SKE48,Airi Nakano,SKE48 Team KII ドラフト研究生 [Draft trainee]  中野 愛理 (AIRI NAKANO),MiVNQED9YAg,,,,1499
SKE48,Honoka Aikawa,SKE48 Team E  相川 暖花 (HONOKA AIKAWA),qX8AISnNafE,,,,1220
SKE48,Yuka Asai,SKE48 Team E  浅井 裕華 (YUKA ASAI),bny_LJZfajk,,,,2302
SKE48,Reona Ida,SKE48 Team E  井田 玲音名 (REONA IDA),L-vtO8Qk29k,,,,916
SKE48,Natsuki Kamata,SKE48 Team E  鎌田 菜月 (NATSUKI KAMATA),IlrDkaAAvIc,,,,2048
SKE48,Haruka Kumazaki,SKE48 Team E  熊崎 晴香 (HARUKA KUMAZAKI),50bP4LX_OdU,,,,4306
SKE48,Makiko Saito,SKE48 Team E キャプテン [Captain]  斉藤 真木子 (MAKIKO SAITO),B4sbwoAyp0M,,,,2044
SKE48,Kaho Sato,SKE48 Team E  佐藤 佳穂 (KAHO SATO),Tp8LJ3wRUdE,,,,2726
SKE48,Oka Suenaga,SKE48 Team E  末永 桜花 (OKA SUENAGA),oYCTJFCywcY,,,,1756
SKE48,Maya Sugawara,SKE48 Team E  菅原 茉椰 (MAYA SUGAWARA),JK0RAWSMDTo,,,,3775
SKE48,Akari Suda,SKE48 Team E リーダー [Leader]  須田 亜香里 (AKARI SUDA),wZnfBrfFw14,,,,12593
SKE48,Yuki Takahata,SKE48 Team E  髙畑 結希 (YUKI TAKAHATA),-hQnri0D8vE,,,,1555
SKE48,Marika Tani,SKE48 Team E  谷 真理佳 (MARIKA TANI),y9V0eDvOqo8,,,,7400
SKE48,Nao Fukushi,SKE48 Team E 副リーダー [Vice leader]  福士 奈央 (NAO FUKUSHI),ii7eTFkSogw,,,,4098
SKE48,Marina Nishi,SKE48 Team E ドラフト研究生 [Draft trainee]  西 満里奈 (MARINA NISHI),M7DSJcDKKdw,,,,1265
SKE48,Shiina Hirata,SKE48 Team E ドラフト研究生 [Draft trainee]  平田 詩奈 (SHIINA HIRATA),19LcQcNtQE8,,,,1220
